id,member_id,loan_amnt,funded_amnt,funded_amnt_inv,term,int_rate,installment,grade,sub_grade,emp_title,emp_length,home_ownership,annual_inc,verification_status,issue_d,loan_status,pymnt_plan,url,desc,purpose,title,zip_code,addr_state,dti,delinq_2yrs,earliest_cr_line,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,out_prncp,out_prncp_inv,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,last_pymnt_d,last_pymnt_amnt,next_pymnt_d,last_credit_pull_d,collections_12_mths_ex_med,mths_since_last_major_derog,policy_code,application_type,annual_inc_joint,dti_joint,verification_status_joint,acc_now_delinq,tot_coll_amt,tot_cur_bal,open_acc_6m,open_il_6m,open_il_12m,open_il_24m,mths_since_rcnt_il,total_bal_il,il_util,open_rv_12m,open_rv_24m,max_bal_bc,all_util,total_rev_hi_lim,inq_fi,total_cu_tl,inq_last_12m
1000316,5183839,32852,32852,32821, 60 months,13.64,1117.07,F,F5,Teacher,10+ years,MORTGAGE,211309,Verified,Aug-07,Late (31-120 days),n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1000316,Borrower added for business purpose,small_business,small_business,189xx,CA,12.4,1,Apr-99,1,116,111,12,0,11688,48.2,40,w,5169.631024835379,5169.631024835379,28702.06,28702.06,30943.8,1757.76,0,129.59,0,Jul-11,1872.11,Jun-18,Jul-14,0,111,1,JOINT,,,,1,1715,301379,0,2,0,6,1,93997,67.4,0,3,5309,34.0,46497,9,15,10
1000317,1666326,2283,2283,2266, 60 months,24.33,89.96,G,B1,Manager,6 years,MORTGAGE,61815,Verified,Jul-09,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1000317,Borrower added for business purpose,car,car,714xx,IL,2.78,2,Mar-92,4,99,49,27,1,17202,32.1,49,f,5725.121330416838,5725.121330416838,1345.35,1345.35,1452.64,1267.88,0,40.5,0,Sep-12,1667.34,May-19,Jul-12,0,36,1,JOINT,,,,2,9895,25926,5,0,4,0,46,35616,88.6,3,17,17665,16.9,58882,9,10,13
1000318,1649150,34691,34691,34677, 36 months,14.04,1186.33,C,B2,,9 years,RENT,265301,Verified,Oct-07,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1000318,Borrower added for business purpose,vacation,vacation,679xx,PA,31.47,4,Jul-03,3,58,86,27,0,7188,24.1,18,f,6661.22484912028,6661.22484912028,32804.74,32804.74,31769.44,121.33,0,479.29,0,Mar-08,1130.33,Jan-19,Apr-08,0,63,1,INDIVIDUAL,,,,1,3459,459102,3,4,7,0,59,81699,31.8,3,11,8774,1.5,82355,3,14,7
1000319,4375957,2125,2125,2086, 60 months,7.86,66.45,C,A5,,7 years,RENT,214308,Not Verified,Feb-17,Charged Off,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1000319,Borrower added for business purpose,vacation,vacation,927xx,NY,2.53,4,Nov-82,1,52,57,3,3,14135,39.6,8,f,7975.217910497669,7975.217910497669,2771.47,2771.47,1577.2,1922.1,0,196.1,0,Apr-13,1127.74,Mar-18,Jul-09,0,58,1,JOINT,,,,0,6894,34694,5,1,8,0,48,66576,84.6,0,8,16817,6.1,47354,9,12,13
1000320,1118834,2529,2529,2434, 60 months,12.79,84.96,G,B2,Accountant,< 1 year,MORTGAGE,42743,Not Verified,May-07,Charged Off,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1000320,Borrower added for business purpose,wedding,wedding,496xx,NY,13.02,4,Oct-91,8,39,51,4,3,34657,39.4,48,w,6079.091163091758,6079.091163091758,1514.21,1514.21,1069.5,1386.14,0,311.49,0,Oct-07,112.29,Dec-18,Jan-15,0,96,1,JOINT,,,,1,1889,100221,0,2,9,18,92,64901,33.9,6,16,17286,67.2,61229,4,14,8
1000321,4239576,27170,27170,27098, 36 months,24.03,1066.38,G,G4,Teacher,9 years,RENT,139492,Not Verified,Aug-16,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1000321,Borrower added for business purpose,credit_card,credit_card,460xx,NY,23.36,4,Nov-05,6,74,22,21,0,558,21.0,52,w,7621.981054933089,7621.981054933089,21073.15,21073.15,21233.4,303.41,0,276.44,0,Aug-12,1299.02,Aug-18,Apr-09,0,68,1,INDIVIDUAL,,,,0,4656,356629,3,0,5,6,14,45683,89.4,2,16,15944,71.8,8021,9,17,7
1000322,6893309,9438,9438,9365, 60 months,11.39,310.73,A,G2,Engineer,6 years,MORTGAGE,150275,Verified,Sep-10,In Grace Period,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1000322,Borrower added for business purpose,small_business,small_business,875xx,CA,16.97,1,Feb-08,7,61,114,16,1,46762,40.4,46,w,4487.352943628756,4487.352943628756,8239.96,8239.96,6440.22,1938.27,0,106.59,0,Apr-10,656.24,Dec-19,Feb-09,0,72,1,JOINT,,,,0,1895,458598,4,2,3,14,93,15408,79.8,0,13,15597,14.9,50273,4,14,7
1000323,6948540,21095,21095,21012, 60 months,22.36,809.56,C,C3,Accountant,3 years,RENT,232204,Not Verified,Oct-07,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1000323,Borrower added for business purpose,car,car,173xx,IL,12.01,2,Jun-83,7,5,29,6,3,26195,63.4,59,w,3712.7514040448827,3712.7514040448827,12739.25,12739.25,11920.63,730.81,0,334.78,0,Oct-10,1224.6,Aug-19,Aug-17,0,84,1,JOINT,,,,2,2927,458535,5,3,2,12,49,74812,98.4,6,8,7930,60.6,53572,0,1,10
1000324,5249913,17154,17154,17149, 36 months,22.63,660.72,C,F5,Manager,5 years,RENT,50339,Not Verified,Oct-12,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1000324,Borrower added for business purpose,major_purchase,major_purchase,561xx,CA,11.73,1,Apr-02,1,3,69,2,3,14443,2.6,36,w,8231.33907482185,8231.33907482185,21653.78,21653.78,16849.17,1969.02,0,23.06,0,Aug-17,1680.47,Mar-19,Aug-16,0,6,1,INDIVIDUAL,,,,0,2693,447634,4,3,7,8,107,77113,82.7,2,18,13335,48.3,20283,4,8,9
1000325,5422201,9004,9004,8942, 60 months,12.0,299.06,B,E5,Engineer,8 years,RENT,54121,Verified,Sep-09,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1000325,Borrower added for business purpose,credit_card,credit_card,764xx,MI,32.11,2,Jun-00,4,116,118,26,0,32014,98.9,24,f,8653.105241734629,8653.105241734629,11587.67,11587.67,3899.11,206.55,0,101.55,0,Apr-08,91.0,Mar-19,Feb-16,0,41,1,JOINT,,,,0,5252,389684,1,2,1,13,45,84975,39.8,2,12,6964,93.7,97159,6,16,14
1000326,2079600,10752,10752,10686, 60 months,6.67,330.37,E,E1,Developer,4 years,OWN,61446,Not Verified,Feb-10,Charged Off,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1000326,Borrower added for business purpose,major_purchase,major_purchase,197xx,MI,38.99,1,Nov-02,2,90,70,22,4,23215,29.6,21,f,1378.066697869338,1378.066697869338,14363.54,14363.54,10402.84,319.94,0,472.33,0,Jan-16,1214.13,Aug-19,Oct-15,0,24,1,JOINT,,,,2,4241,189725,2,1,7,5,75,11851,11.0,2,2,18641,66.5,81761,7,17,2
1000327,4503157,27819,27819,27809, 60 months,19.49,1026.64,D,E1,Consultant,7 years,RENT,269380,Verified,Jul-14,Late (31-120 days),n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1000327,Borrower added for business purpose,vacation,vacation,506xx,NY,14.57,0,Feb-96,9,54,110,9,2,5949,62.4,33,f,5426.601869600611,5426.601869600611,30152.91,30152.91,13785.99,1314.84,0,476.75,0,Oct-12,1128.4,Dec-18,Dec-09,0,55,1,INDIVIDUAL,,,,1,5250,12441,4,2,6,6,1,59147,87.4,3,17,6762,52.0,68085,7,9,5
1000328,9272874,27515,27515,27473, 36 months,11.23,903.81,C,F3,Developer,4 years,OWN,146530,Verified,Jun-12,Late (31-120 days),n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1000328,Borrower added for business purpose,major_purchase,major_purchase,705xx,PA,2.53,2,Jun-82,8,87,29,12,3,40411,28.4,43,f,6836.424304861594,6836.424304861594,27714.18,27714.18,17229.7,44.29,0,241.33,0,Sep-17,413.53,Jul-19,Mar-10,0,46,1,JOINT,,,,1,2561,300922,6,2,1,13,84,84669,57.1,4,8,6374,28.4,80883,1,8,8
1000329,9849851,25217,25217,25201, 36 months,20.66,945.66,C,D5,Teacher,1 year,OWN,256240,Verified,May-09,In Grace Period,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1000329,Borrower added for business purpose,credit_card,credit_card,692xx,AZ,2.43,4,May-02,8,68,36,12,1,49221,39.4,36,f,835.9873663196682,835.9873663196682,19229.29,19229.29,16399.65,37.38,0,84.54,0,Nov-09,1292.87,Dec-19,May-15,0,84,1,JOINT,,,,0,1826,12712,3,2,1,10,28,95727,85.8,0,15,3534,46.2,48408,9,19,4
1000330,2985588,24172,24172,24077, 60 months,13.85,824.38,D,G4,Doctor,3 years,OWN,103404,Source Verified,Jan-13,In Grace Period,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1000330,Borrower added for business purpose,credit_card,credit_card,149xx,PA,30.61,2,Jun-05,5,113,47,27,4,2902,54.9,8,w,9295.968167427516,9295.968167427516,27922.48,27922.48,20270.94,1583.97,0,210.81,0,Oct-16,1109.67,Aug-18,Jul-12,0,107,1,JOINT,,,,2,3506,348023,5,2,1,2,28,1029,38.7,2,17,18261,24.7,36094,0,19,3
1000331,9640059,33994,33994,33991, 60 months,14.71,1173.59,C,A5,Developer,1 year,MORTGAGE,116666,Verified,Jun-08,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1000331,Borrower added for business purpose,credit_card,credit_card,174xx,NY,22.54,3,Jun-87,3,117,31,24,0,13762,61.2,28,f,5201.097727171307,5201.097727171307,32109.49,32109.49,17995.25,335.56,0,438.54,0,Jan-13,1534.64,Jun-18,Apr-11,0,76,1,JOINT,,,,1,4931,5269,8,1,0,10,79,7512,2.9,0,6,10840,67.8,13718,3,19,12
1000332,5197355,16036,16036,15974, 60 months,20.56,600.54,B,D3,Developer,6 years,RENT,208307,Not Verified,Feb-15,In Grace Period,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1000332,Borrower added for business purpose,car,car,583xx,NC,31.56,2,Jun-96,7,2,69,14,0,20724,77.0,48,f,6454.5741731675225,6454.5741731675225,23585.37,23585.37,15902.28,1837.58,0,35.14,0,Feb-16,221.24,Nov-19,Jun-08,0,49,1,JOINT,,,,2,7202,448060,9,4,6,7,114,45834,5.2,2,17,14890,59.4,4504,2,8,14
1000333,2752683,12739,12739,12672, 36 months,12.65,427.08,B,C1,Developer,6 years,MORTGAGE,26125,Not Verified,Jun-17,Late (31-120 days),n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1000333,Borrower added for business purpose,vacation,vacation,476xx,GA,28.2,3,Jan-87,4,6,34,17,1,11308,79.2,46,f,1782.4274809035367,1782.4274809035367,18703.14,18703.14,10820.6,851.79,0,63.93,0,Nov-15,887.21,Nov-19,Nov-11,0,84,1,INDIVIDUAL,,,,2,2475,285768,6,4,7,5,94,99744,67.0,2,13,6952,29.6,12129,7,3,8
1000334,8716868,33220,33220,33140, 36 months,13.86,1133.12,D,D2,Developer,2 years,OWN,258580,Verified,Nov-16,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1000334,Borrower added for business purpose,wedding,wedding,200xx,AZ,36.39,3,Jun-91,2,87,95,9,4,25259,51.9,6,w,2644.346899554273,2644.346899554273,46680.91,46680.91,29033.34,1747.3,0,447.83,0,Jun-13,1995.87,Mar-18,Aug-16,0,73,1,INDIVIDUAL,,,,0,6477,76077,2,0,6,2,60,12820,11.4,3,9,3672,1.2,25697,5,14,4
1000335,2004646,10587,10587,10547, 36 months,12.52,354.28,F,E2,Developer,6 years,RENT,272428,Source Verified,May-13,Charged Off,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1000335,Borrower added for business purpose,medical,medical,944xx,NY,35.55,0,Aug-84,7,85,75,12,1,5895,7.6,18,f,1210.0121668120235,1210.0121668120235,9105.76,9105.76,4910.86,835.53,0,207.69,0,Oct-09,1378.56,Dec-19,Apr-09,0,87,1,JOINT,,,,2,5417,349241,4,1,3,11,96,43007,74.5,9,9,10712,98.3,75883,4,19,5
1000336,4867500,31129,31129,31047, 60 months,12.35,1039.14,C,D5,Engineer,< 1 year,MORTGAGE,198583,Source Verified,Jun-13,Late (31-120 days),n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1000336,Borrower added for business purpose,debt_consolidation,debt_consolidation,218xx,IL,31.74,2,Sep-05,5,11,67,27,3,40318,55.8,44,w,2639.9872185388886,2639.9872185388886,27019.11,27019.11,21347.87,1060.46,0,41.73,0,Oct-14,1368.6,Aug-19,Sep-13,0,90,1,JOINT,,,,0,3184,31260,8,1,8,17,65,57239,41.9,0,5,14071,5.3,90461,8,9,10
1000337,1449395,1645,1645,1641, 60 months,15.52,57.44,F,B1,Engineer,< 1 year,OWN,253084,Source Verified,Apr-12,In Grace Period,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1000337,Borrower added for business purpose,wedding,wedding,906xx,IL,19.53,0,Mar-85,4,98,31,10,4,22081,47.8,46,f,4923.967652917988,4923.967652917988,2225.15,2225.15,1591.32,633.03,0,69.6,0,Dec-11,635.74,May-19,Jun-09,0,32,1,JOINT,,,,2,4721,351967,4,1,1,10,43,53302,56.3,4,2,1899,54.7,18554,5,9,10
1000338,6143901,31930,31930,31899, 60 months,21.18,1205.92,C,G4,Developer,8 years,MORTGAGE,239368,Not Verified,Sep-09,Charged Off,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1000338,Borrower added for business purpose,major_purchase,major_purchase,878xx,IL,13.02,4,Mar-90,0,16,58,11,2,36678,21.5,42,f,8336.295994572964,8336.295994572964,39246.28,39246.28,17945.93,1316.15,0,441.22,0,Oct-17,187.78,Apr-18,Mar-16,0,25,1,JOINT,,,,0,4152,343604,2,3,4,6,3,43184,80.1,3,16,9365,85.2,73015,5,15,10
1000339,7754350,17299,17299,17214, 60 months,12.24,576.56,E,C4,Analyst,5 years,MORTGAGE,30114,Source Verified,Oct-15,Charged Off,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1000339,Borrower added for business purpose,car,car,764xx,NY,20.77,2,Oct-02,2,66,117,2,2,44732,1.0,59,w,5337.234150203634,5337.234150203634,20834.24,20834.24,8428.6,636.4,0,245.05,0,Mar-11,1898.99,Aug-19,Mar-10,0,99,1,INDIVIDUAL,,,,1,3244,469905,7,1,1,9,38,1771,25.3,4,1,12310,62.1,49410,0,0,6
1000340,2260386,31090,31090,31021, 60 months,15.49,1085.22,C,E3,Analyst,4 years,RENT,20637,Source Verified,Apr-12,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1000340,Borrower added for business purpose,car,car,603xx,IL,20.58,1,Feb-80,6,74,34,28,1,24646,31.6,59,f,2444.635982310961,2444.635982310961,24238.11,24238.11,21490.55,446.34,0,81.5,0,Apr-13,210.94,Sep-19,Feb-15,0,16,1,JOINT,,,,2,693,316062,6,3,2,15,59,39795,41.3,5,6,15955,58.7,35220,8,18,7
1000341,4054390,22953,22953,22919, 36 months,18.41,834.53,B,D5,Engineer,5 years,RENT,58634,Verified,Jan-16,In Grace Period,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1000341,Borrower added for business purpose,major_purchase,major_purchase,706xx,IL,24.8,1,Dec-81,2,69,111,16,2,22368,25.9,38,f,446.21074890727976,446.21074890727976,30604.35,30604.35,21994.39,162.09,0,447.03,0,Jun-12,1985.41,Apr-19,Aug-14,0,20,1,INDIVIDUAL,,,,0,3073,351519,4,4,1,15,48,72147,73.0,2,11,7678,71.5,23762,1,3,2
1000342,8019431,27475,27475,27454, 60 months,10.39,891.58,A,C3,Consultant,5 years,MORTGAGE,55776,Source Verified,Jul-11,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1000342,Borrower added for business purpose,small_business,small_business,860xx,FL,8.26,1,Jul-80,0,106,15,27,1,25838,48.3,50,w,6219.698359070045,6219.698359070045,29657.08,29657.08,19014.74,115.34,0,422.64,0,Aug-15,251.56,Nov-18,Feb-09,0,108,1,JOINT,,,,1,6599,69640,4,4,7,14,4,77320,91.8,2,0,11603,30.8,49328,0,7,0
1000343,4379569,19888,19888,19824, 60 months,10.55,646.88,G,G2,Doctor,< 1 year,RENT,174672,Source Verified,Feb-09,Charged Off,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1000343,Borrower added for business purpose,credit_card,credit_card,826xx,FL,26.57,3,Dec-90,7,35,118,1,3,2155,76.2,47,f,4201.598973666481,4201.598973666481,18831.26,18831.26,12786.01,611.95,0,11.51,0,Sep-09,341.81,Jul-19,Sep-11,0,1,1,JOINT,,,,0,3540,230877,0,3,9,12,65,26462,29.0,4,19,5119,39.0,76157,6,16,9
1000344,3900603,17087,17087,17004, 60 months,23.67,667.41,A,F1,Accountant,4 years,RENT,58368,Source Verified,Jan-08,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1000344,Borrower added for business purpose,debt_consolidation,debt_consolidation,153xx,TX,18.81,1,Jan-82,6,16,114,22,3,29903,43.9,6,w,9843.5386681707,9843.5386681707,23330.97,23330.97,13501.52,1472.95,0,290.5,0,Jun-15,616.73,Apr-18,Jan-09,0,78,1,JOINT,,,,0,1619,120356,7,2,5,3,44,41947,62.3,4,4,13958,8.5,45025,4,2,10
1000345,9611474,10346,10346,10325, 36 months,19.47,381.71,A,C4,Developer,8 years,MORTGAGE,97185,Verified,Feb-08,In Grace Period,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1000345,Borrower added for business purpose,major_purchase,major_purchase,689xx,NC,25.19,4,Feb-01,4,85,78,29,1,40724,95.2,40,w,7797.598854116929,7797.598854116929,9251.49,9251.49,9954.2,411.24,0,122.17,0,Oct-10,1024.75,Apr-19,Aug-11,0,43,1,JOINT,,,,0,3914,31199,5,4,4,3,59,21621,95.1,8,12,19361,0.5,28534,5,2,4
1000346,2646711,1587,1587,1577, 60 months,16.54,56.22,A,B3,Consultant,3 years,RENT,276286,Verified,May-14,Late (31-120 days),n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1000346,Borrower added for business purpose,major_purchase,major_purchase,849xx,OH,10.34,2,Apr-96,9,0,104,1,3,29393,22.1,10,w,8083.628192733694,8083.628192733694,1831.28,1831.28,681.51,598.45,0,266.57,0,Oct-17,1580.8,Jun-18,Nov-15,0,65,1,JOINT,,,,0,3873,199431,4,2,4,5,7,5925,64.9,6,18,15274,26.5,77645,3,11,8
1000347,6587774,13763,13763,13687, 36 months,17.95,497.22,G,E2,Analyst,2 years,RENT,208227,Source Verified,Nov-11,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1000347,Borrower added for business purpose,medical,medical,954xx,CA,17.94,2,Mar-97,4,107,51,22,2,46509,22.1,40,w,122.35022880396795,122.35022880396795,13293.75,13293.75,6771.91,1810.34,0,139.63,0,Sep-15,1942.02,Nov-18,Aug-08,0,70,1,JOINT,,,,0,564,46487,6,0,8,17,49,3460,89.3,5,5,13669,81.4,17987,7,7,13
1000348,7319707,5079,5079,5077, 36 months,5.59,153.57,F,E2,Analyst,< 1 year,OWN,107762,Not Verified,Dec-10,Late (31-120 days),n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1000348,Borrower added for business purpose,wedding,wedding,346xx,IL,9.2,3,Sep-86,5,119,65,2,3,42331,60.4,26,w,7777.953329040571,7777.953329040571,5550.02,5550.02,2436.16,1278.31,0,157.94,0,Feb-12,717.65,Feb-19,Apr-07,0,35,1,INDIVIDUAL,,,,2,8687,67,1,3,1,0,35,89700,94.0,1,4,13706,61.2,8478,6,4,8
1000349,8967801,21215,21215,21207, 36 months,17.36,760.18,G,D1,Consultant,1 year,RENT,126745,Not Verified,Oct-11,Charged Off,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1000349,Borrower added for business purpose,major_purchase,major_purchase,521xx,TX,35.14,3,Jan-88,6,66,5,12,2,48234,89.6,9,f,1946.1331067549281,1946.1331067549281,11467.69,11467.69,9572.2,1839.44,0,300.93,0,Aug-14,40.83,Mar-18,Apr-10,0,45,1,INDIVIDUAL,,,,1,8992,156979,2,0,0,9,69,98216,92.9,8,4,9002,13.9,63789,0,14,3
1000350,2423286,26817,26817,26758, 36 months,15.19,932.12,F,F2,Doctor,2 years,OWN,90856,Verified,Aug-11,Late (31-120 days),n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1000350,Borrower added for business purpose,small_business,small_business,892xx,MI,20.03,3,Aug-81,2,79,13,27,2,18299,67.2,42,f,5857.958722883059,5857.958722883059,25774.23,25774.23,15587.75,1822.45,0,269.43,0,Mar-12,1233.36,Sep-19,Dec-17,0,49,1,INDIVIDUAL,,,,1,640,274733,8,3,5,2,40,54689,75.8,9,17,12318,42.6,15660,5,7,2
1000351,4695961,25765,25765,25690, 36 months,15.91,904.68,G,B5,Engineer,3 years,MORTGAGE,256328,Source Verified,Mar-12,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1000351,Borrower added for business purpose,major_purchase,major_purchase,723xx,PA,9.77,4,Oct-04,3,98,104,23,0,31247,67.4,45,f,4474.215723157186,4474.215723157186,27220.5,27220.5,13850.89,126.82,0,197.6,0,Jan-17,1421.58,Apr-18,Dec-09,0,106,1,JOINT,,,,1,162,43280,4,0,7,13,9,28873,55.2,2,9,13028,2.0,86474,2,12,4
1000352,9217316,31112,31112,31026, 60 months,12.19,1036.19,G,E5,Doctor,6 years,OWN,235730,Not Verified,Sep-16,In Grace Period,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1000352,Borrower added for business purpose,major_purchase,major_purchase,757xx,OH,2.61,2,May-09,0,77,28,23,3,30101,80.6,58,w,5716.038505776799,5716.038505776799,30885.48,30885.48,22687.33,1910.02,0,53.78,0,Jul-13,794.89,Dec-19,Aug-09,0,95,1,JOINT,,,,2,4346,481812,5,0,7,10,35,37727,9.7,6,18,5375,80.2,37808,7,5,14
1000353,4177945,26556,26556,26543, 60 months,6.63,815.49,C,G1,Teacher,5 years,MORTGAGE,213899,Source Verified,Mar-15,Late (31-120 days),n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1000353,Borrower added for business purpose,wedding,wedding,297xx,TX,27.35,0,Oct-98,6,48,105,28,3,14213,66.9,26,f,1334.435294229962,1334.435294229962,35781.83,35781.83,15837.3,102.36,0,484.71,0,Aug-16,366.95,Sep-19,Dec-13,0,66,1,INDIVIDUAL,,,,0,7704,59951,7,1,5,4,67,93118,22.3,7,1,18889,46.1,4867,5,9,1
1000354,8348340,19099,19099,19003, 36 months,8.87,606.19,F,E1,Teacher,10+ years,RENT,290127,Verified,Aug-07,Late (31-120 days),n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1000354,Borrower added for business purpose,major_purchase,major_purchase,181xx,AZ,9.37,3,Jan-90,9,50,25,20,1,4351,75.9,52,w,4568.916814111463,4568.916814111463,15491.66,15491.66,12283.04,1851.24,0,87.3,0,Apr-07,612.03,Jan-19,Jan-12,0,2,1,INDIVIDUAL,,,,2,8835,155400,2,4,2,1,102,58512,25.6,8,10,13638,27.7,52860,5,0,1
1000355,1183062,7450,7450,7433, 36 months,24.01,292.32,C,F2,Analyst,7 years,RENT,64656,Not Verified,Jul-14,In Grace Period,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1000355,Borrower added for business purpose,small_business,small_business,690xx,PA,39.59,1,Jun-94,1,70,17,18,1,40236,86.6,15,f,369.44685951663115,369.44685951663115,10311.37,10311.37,7190.14,1093.47,0,316.56,0,May-12,1311.6,Dec-18,Mar-17,0,113,1,INDIVIDUAL,,,,0,4424,115451,0,3,2,8,13,69812,3.3,4,0,18617,76.8,87759,4,8,5
1000356,3841992,14230,14230,14158, 36 months,13.17,480.63,E,D2,Accountant,8 years,OWN,287779,Verified,Apr-14,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1000356,Borrower added for business purpose,wedding,wedding,235xx,NY,21.81,0,Feb-91,6,89,110,12,4,13241,0.8,47,w,409.993481596308,409.993481596308,12856.26,12856.26,7020.99,1066.38,0,41.37,0,Apr-08,988.37,May-19,Oct-09,0,118,1,JOINT,,,,2,4464,71108,3,4,1,16,75,10275,10.2,5,5,7743,97.0,72120,7,4,4
1000357,5294539,30009,30009,29987, 60 months,14.33,1030.45,C,G3,Teacher,5 years,MORTGAGE,268945,Source Verified,Mar-14,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1000357,Borrower added for business purpose,home_improvement,home_improvement,550xx,NC,12.27,0,Sep-98,5,119,3,27,2,23451,88.6,35,w,6577.3813077406985,6577.3813077406985,35846.55,35846.55,18997.93,1426.53,0,344.16,0,Nov-09,1486.85,Oct-19,Feb-11,0,32,1,JOINT,,,,1,9330,127492,1,1,1,18,110,87269,29.5,5,13,10062,40.3,26789,5,11,8
1000358,7095929,6433,6433,6360, 60 months,6.05,195.85,A,G1,Analyst,6 years,RENT,170694,Verified,Feb-08,Late (31-120 days),n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1000358,Borrower added for business purpose,vacation,vacation,210xx,FL,26.65,3,May-94,3,42,100,23,0,22179,21.5,57,f,9516.983734721798,9516.983734721798,3774.39,3774.39,3565.48,1758.42,0,47.42,0,Oct-07,436.34,Nov-19,Jul-13,0,44,1,JOINT,,,,2,3708,172509,8,4,1,16,16,66770,9.1,4,2,1890,76.5,35077,6,12,12
1000359,5944505,34866,34866,34784, 36 months,5.75,1056.75,D,F1,Developer,3 years,OWN,255113,Verified,Sep-07,Charged Off,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1000359,Borrower added for business purpose,vacation,vacation,761xx,NY,11.73,1,Mar-92,1,111,56,1,2,26123,91.2,57,f,7773.929187047831,7773.929187047831,24411.57,24411.57,25434.73,1234.01,0,114.75,0,Apr-11,1683.97,Mar-18,Sep-14,0,24,1,INDIVIDUAL,,,,0,6749,184837,3,3,6,19,20,75535,17.0,6,6,1213,32.1,63192,8,5,3
1000360,1803328,19710,19710,19664, 60 months,19.34,725.88,D,E1,,1 year,OWN,94975,Verified,Jul-11,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1000360,Borrower added for business purpose,credit_card,credit_card,946xx,AZ,32.99,3,Jun-83,6,30,118,28,3,47665,26.6,46,f,4691.557805709771,4691.557805709771,24857.58,24857.58,16591.91,850.8,0,323.49,0,Feb-14,311.77,Apr-18,Apr-14,0,36,1,JOINT,,,,1,137,420581,8,1,9,9,116,25034,5.4,0,14,6588,75.8,11159,5,15,0
